foldername,label
kep4_signer3_rep5_glosses/glosses0019/keypoints.npy,0
kep4_signer3_rep5_glosses/glosses0023/keypoints.npy,0
kep4_signer3_rep5_glosses/glosses0027/keypoints.npy,0
kep4_signer3_rep5_glosses/glosses0037/keypoints.npy,0
kep4_signer3_rep5_glosses/glosses0068/keypoints.npy,0
kep4_signer4_rep1_glosses/glosses0011/keypoints.npy,0
kep4_signer4_rep1_glosses/glosses0019/keypoints.npy,0
kep4_signer4_rep1_glosses/glosses0023/keypoints.npy,0
kep4_signer4_rep1_glosses/glosses0027/keypoints.npy,0
kep4_signer4_rep1_glosses/glosses0037/keypoints.npy,0
kep4_signer4_rep1_glosses/glosses0068/keypoints.npy,0
kep4_signer4_rep2_glosses/glosses0011/keypoints.npy,0
kep4_signer4_rep2_glosses/glosses0019/keypoints.npy,0
kep4_signer4_rep2_glosses/glosses0023/keypoints.npy,0
kep4_signer4_rep2_glosses/glosses0027/keypoints.npy,0
kep4_signer4_rep2_glosses/glosses0037/keypoints.npy,0
kep4_signer4_rep2_glosses/glosses0068/keypoints.npy,0
kep4_signer4_rep3_glosses/glosses0011/keypoints.npy,0
kep4_signer4_rep3_glosses/glosses0019/keypoints.npy,0
kep4_signer4_rep3_glosses/glosses0023/keypoints.npy,0
kep4_signer4_rep3_glosses/glosses0027/keypoints.npy,0
kep4_signer4_rep3_glosses/glosses0037/keypoints.npy,0
kep4_signer4_rep3_glosses/glosses0068/keypoints.npy,0
kep4_signer4_rep4_glosses/glosses0011/keypoints.npy,0
kep4_signer4_rep4_glosses/glosses0019/keypoints.npy,0
kep4_signer4_rep4_glosses/glosses0023/keypoints.npy,0
kep4_signer4_rep4_glosses/glosses0027/keypoints.npy,0
kep4_signer4_rep4_glosses/glosses0037/keypoints.npy,0
kep4_signer4_rep4_glosses/glosses0068/keypoints.npy,0
kep4_signer4_rep5_glosses/glosses0011/keypoints.npy,0
kep4_signer4_rep5_glosses/glosses0019/keypoints.npy,0
kep4_signer4_rep5_glosses/glosses0023/keypoints.npy,0
kep4_signer4_rep5_glosses/glosses0027/keypoints.npy,0
kep4_signer4_rep5_glosses/glosses0037/keypoints.npy,0
kep4_signer4_rep5_glosses/glosses0068/keypoints.npy,0
kep4_signer5_rep1_glosses/glosses0011/keypoints.npy,0
kep4_signer5_rep1_glosses/glosses0019/keypoints.npy,0
kep4_signer5_rep1_glosses/glosses0023/keypoints.npy,0
kep4_signer5_rep1_glosses/glosses0027/keypoints.npy,0
kep4_signer5_rep1_glosses/glosses0037/keypoints.npy,0
kep4_signer5_rep1_glosses/glosses0068/keypoints.npy,0
kep4_signer5_rep2_glosses/glosses0011/keypoints.npy,0
kep4_signer5_rep2_glosses/glosses0019/keypoints.npy,0
kep4_signer5_rep2_glosses/glosses0023/keypoints.npy,0
kep4_signer5_rep2_glosses/glosses0027/keypoints.npy,0
kep4_signer5_rep2_glosses/glosses0037/keypoints.npy,0
kep4_signer5_rep2_glosses/glosses0068/keypoints.npy,0
kep4_signer5_rep3_glosses/glosses0011/keypoints.npy,0
kep4_signer5_rep3_glosses/glosses0019/keypoints.npy,0
kep4_signer5_rep3_glosses/glosses0023/keypoints.npy,0
kep4_signer5_rep3_glosses/glosses0027/keypoints.npy,0
kep4_signer5_rep3_glosses/glosses0037/keypoints.npy,0
kep4_signer5_rep3_glosses/glosses0068/keypoints.npy,0
kep4_signer5_rep4_glosses/glosses0011/keypoints.npy,0
kep4_signer5_rep4_glosses/glosses0019/keypoints.npy,0
kep4_signer5_rep4_glosses/glosses0023/keypoints.npy,0
kep4_signer5_rep4_glosses/glosses0027/keypoints.npy,0
kep4_signer5_rep4_glosses/glosses0037/keypoints.npy,0
kep4_signer5_rep4_glosses/glosses0068/keypoints.npy,0
kep4_signer5_rep5_glosses/glosses0011/keypoints.npy,0
kep4_signer5_rep5_glosses/glosses0019/keypoints.npy,0
kep4_signer5_rep5_glosses/glosses0023/keypoints.npy,0
kep4_signer5_rep5_glosses/glosses0027/keypoints.npy,0
kep4_signer5_rep5_glosses/glosses0037/keypoints.npy,0
kep4_signer5_rep5_glosses/glosses0068/keypoints.npy,0
kep4_signer6_rep1_glosses/glosses0011/keypoints.npy,0
kep4_signer6_rep1_glosses/glosses0019/keypoints.npy,0
kep4_signer6_rep1_glosses/glosses0023/keypoints.npy,0
kep4_signer6_rep1_glosses/glosses0027/keypoints.npy,0
kep4_signer6_rep1_glosses/glosses0037/keypoints.npy,0
kep4_signer6_rep1_glosses/glosses0068/keypoints.npy,0
kep4_signer6_rep2_glosses/glosses0011/keypoints.npy,0
kep4_signer6_rep2_glosses/glosses0019/keypoints.npy,0
kep4_signer6_rep2_glosses/glosses0023/keypoints.npy,0
kep4_signer6_rep2_glosses/glosses0027/keypoints.npy,0
kep4_signer6_rep2_glosses/glosses0037/keypoints.npy,0
kep4_signer6_rep2_glosses/glosses0068/keypoints.npy,0
kep4_signer6_rep3_glosses/glosses0011/keypoints.npy,0
kep4_signer6_rep3_glosses/glosses0019/keypoints.npy,0
kep4_signer6_rep3_glosses/glosses0023/keypoints.npy,0
kep4_signer6_rep3_glosses/glosses0027/keypoints.npy,0
kep4_signer6_rep3_glosses/glosses0037/keypoints.npy,0
kep4_signer6_rep3_glosses/glosses0068/keypoints.npy,0
kep4_signer6_rep4_glosses/glosses0011/keypoints.npy,0
kep4_signer6_rep4_glosses/glosses0019/keypoints.npy,0
kep4_signer6_rep4_glosses/glosses0023/keypoints.npy,0
kep4_signer6_rep4_glosses/glosses0027/keypoints.npy,0
kep4_signer6_rep4_glosses/glosses0037/keypoints.npy,0
kep4_signer6_rep4_glosses/glosses0068/keypoints.npy,0
kep4_signer6_rep5_glosses/glosses0011/keypoints.npy,0
kep4_signer6_rep5_glosses/glosses0019/keypoints.npy,0
kep4_signer6_rep5_glosses/glosses0023/keypoints.npy,0
kep4_signer6_rep5_glosses/glosses0027/keypoints.npy,0
kep4_signer6_rep5_glosses/glosses0037/keypoints.npy,0
kep4_signer6_rep5_glosses/glosses0068/keypoints.npy,0
kep4_signer7_rep1_glosses/glosses0011/keypoints.npy,0
kep4_signer7_rep1_glosses/glosses0019/keypoints.npy,0
kep4_signer7_rep1_glosses/glosses0023/keypoints.npy,0
kep4_signer7_rep1_glosses/glosses0027/keypoints.npy,0
kep4_signer7_rep1_glosses/glosses0037/keypoints.npy,0
kep4_signer7_rep1_glosses/glosses0068/keypoints.npy,0
kep4_signer7_rep2_glosses/glosses0010/keypoints.npy,0
kep4_signer7_rep2_glosses/glosses0018/keypoints.npy,0
kep4_signer7_rep2_glosses/glosses0022/keypoints.npy,0
kep4_signer7_rep2_glosses/glosses0026/keypoints.npy,0
kep4_signer7_rep2_glosses/glosses0036/keypoints.npy,0
kep4_signer7_rep2_glosses/glosses0067/keypoints.npy,0
kep4_signer7_rep3_glosses/glosses0011/keypoints.npy,0
kep4_signer7_rep3_glosses/glosses0019/keypoints.npy,0
kep4_signer7_rep3_glosses/glosses0023/keypoints.npy,0
kep4_signer7_rep3_glosses/glosses0027/keypoints.npy,0
kep4_signer7_rep3_glosses/glosses0037/keypoints.npy,0
kep4_signer7_rep3_glosses/glosses0068/keypoints.npy,0
kep4_signer7_rep4_glosses/glosses0011/keypoints.npy,0
kep4_signer7_rep4_glosses/glosses0019/keypoints.npy,0
kep4_signer7_rep4_glosses/glosses0023/keypoints.npy,0
kep4_signer7_rep4_glosses/glosses0027/keypoints.npy,0
kep4_signer7_rep4_glosses/glosses0037/keypoints.npy,0
kep4_signer7_rep4_glosses/glosses0068/keypoints.npy,0
kep4_signer7_rep5_glosses/glosses0011/keypoints.npy,0
kep4_signer7_rep5_glosses/glosses0019/keypoints.npy,0
kep4_signer7_rep5_glosses/glosses0023/keypoints.npy,0
kep4_signer7_rep5_glosses/glosses0027/keypoints.npy,0
kep4_signer7_rep5_glosses/glosses0037/keypoints.npy,0
kep4_signer7_rep5_glosses/glosses0068/keypoints.npy,0
kep5_signer1_rep1_glosses/glosses0110/keypoints.npy,0
kep5_signer1_rep2_glosses/glosses0110/keypoints.npy,0
kep5_signer1_rep3_glosses/glosses0110/keypoints.npy,0
kep5_signer1_rep4_glosses/glosses0110/keypoints.npy,0
kep5_signer1_rep5_glosses/glosses0110/keypoints.npy,0
kep5_signer2_rep1_glosses/glosses0110/keypoints.npy,0
kep5_signer2_rep2_glosses/glosses0110/keypoints.npy,0
kep5_signer2_rep3_glosses/glosses0110/keypoints.npy,0
kep5_signer2_rep4_glosses/glosses0110/keypoints.npy,0
kep5_signer2_rep5_glosses/glosses0110/keypoints.npy,0
kep5_signer3_rep1_glosses/glosses0110/keypoints.npy,0
kep5_signer3_rep2_glosses/glosses0110/keypoints.npy,0
kep5_signer3_rep3_glosses/glosses0110/keypoints.npy,0
kep5_signer3_rep4_glosses/glosses0110/keypoints.npy,0
kep5_signer3_rep5_glosses/glosses0110/keypoints.npy,0
kep5_signer4_rep1_glosses/glosses0110/keypoints.npy,0
kep5_signer4_rep2_glosses/glosses0110/keypoints.npy,0
kep5_signer4_rep3_glosses/glosses0110/keypoints.npy,0
kep5_signer4_rep4_glosses/glosses0110/keypoints.npy,0
kep5_signer4_rep5_glosses/glosses0110/keypoints.npy,0
kep5_signer5_rep1_glosses/glosses0110/keypoints.npy,0
kep5_signer5_rep2_glosses/glosses0110/keypoints.npy,0
kep5_signer5_rep3_glosses/glosses0110/keypoints.npy,0
kep5_signer5_rep4_glosses/glosses0110/keypoints.npy,0
kep5_signer5_rep5_glosses/glosses0110/keypoints.npy,0
kep5_signer6_rep1_glosses/glosses0110/keypoints.npy,0
kep5_signer6_rep2_glosses/glosses0110/keypoints.npy,0
kep5_signer6_rep3_glosses/glosses0110/keypoints.npy,0
kep5_signer6_rep4_glosses/glosses0110/keypoints.npy,0
kep5_signer6_rep5_glosses/glosses0110/keypoints.npy,0
kep5_signer7_rep1_glosses/glosses0110/keypoints.npy,0
kep5_signer7_rep2_glosses/glosses0110/keypoints.npy,0
kep5_signer7_rep3_glosses/glosses0110/keypoints.npy,0
kep5_signer7_rep4_glosses/glosses0110/keypoints.npy,0
kep5_signer7_rep5_glosses/glosses0110/keypoints.npy,0
health1_signer1_rep1_glosses/glosses0015/keypoints.npy,0
health1_signer1_rep1_glosses/glosses0021/keypoints.npy,0
health1_signer1_rep1_glosses/glosses0032/keypoints.npy,0
health1_signer1_rep2_glosses/glosses0015/keypoints.npy,0
health1_signer1_rep2_glosses/glosses0021/keypoints.npy,0
health1_signer1_rep2_glosses/glosses0032/keypoints.npy,0
health1_signer1_rep3_glosses/glosses0015/keypoints.npy,0
health1_signer1_rep3_glosses/glosses0021/keypoints.npy,0
health1_signer1_rep3_glosses/glosses0032/keypoints.npy,0
health1_signer1_rep4_glosses/glosses0015/keypoints.npy,0
health1_signer1_rep4_glosses/glosses0021/keypoints.npy,0
health1_signer1_rep4_glosses/glosses0032/keypoints.npy,0
health1_signer1_rep5_glosses/glosses0015/keypoints.npy,0
health1_signer1_rep5_glosses/glosses0021/keypoints.npy,0
health1_signer1_rep5_glosses/glosses0032/keypoints.npy,0
health1_signer2_rep1_glosses/glosses0015/keypoints.npy,0
health1_signer2_rep1_glosses/glosses0021/keypoints.npy,0
health1_signer2_rep1_glosses/glosses0032/keypoints.npy,0
health1_signer2_rep2_glosses/glosses0015/keypoints.npy,0
health1_signer2_rep2_glosses/glosses0021/keypoints.npy,0
health1_signer2_rep2_glosses/glosses0032/keypoints.npy,0
health1_signer2_rep3_glosses/glosses0015/keypoints.npy,0
health1_signer2_rep3_glosses/glosses0021/keypoints.npy,0
health1_signer2_rep3_glosses/glosses0032/keypoints.npy,0
health1_signer2_rep4_glosses/glosses0015/keypoints.npy,0
health1_signer2_rep4_glosses/glosses0021/keypoints.npy,0
health1_signer2_rep4_glosses/glosses0032/keypoints.npy,0
health1_signer2_rep5_glosses/glosses0015/keypoints.npy,0
health1_signer2_rep5_glosses/glosses0021/keypoints.npy,0
health1_signer2_rep5_glosses/glosses0032/keypoints.npy,0
health1_signer3_rep1_glosses/glosses0015/keypoints.npy,0
health1_signer3_rep1_glosses/glosses0021/keypoints.npy,0
health1_signer3_rep1_glosses/glosses0032/keypoints.npy,0
health1_signer3_rep2_glosses/glosses0015/keypoints.npy,0
health1_signer3_rep2_glosses/glosses0021/keypoints.npy,0
health1_signer3_rep2_glosses/glosses0032/keypoints.npy,0
health1_signer3_rep3_glosses/glosses0015/keypoints.npy,0
health1_signer3_rep3_glosses/glosses0021/keypoints.npy,0
health1_signer3_rep3_glosses/glosses0032/keypoints.npy,0
health1_signer3_rep4_glosses/glosses0015/keypoints.npy,0
health1_signer3_rep4_glosses/glosses0021/keypoints.npy,0
health1_signer3_rep4_glosses/glosses0032/keypoints.npy,0
health1_signer3_rep5_glosses/glosses0015/keypoints.npy,0
health1_signer3_rep5_glosses/glosses0021/keypoints.npy,0
health1_signer3_rep5_glosses/glosses0032/keypoints.npy,0
health1_signer4_rep1_glosses/glosses0015/keypoints.npy,0
health1_signer4_rep1_glosses/glosses0021/keypoints.npy,0
health1_signer4_rep1_glosses/glosses0032/keypoints.npy,0
health1_signer4_rep2_glosses/glosses0015/keypoints.npy,0
health1_signer4_rep2_glosses/glosses0021/keypoints.npy,0
health1_signer4_rep2_glosses/glosses0032/keypoints.npy,0
health1_signer4_rep3_glosses/glosses0015/keypoints.npy,0
health1_signer4_rep3_glosses/glosses0021/keypoints.npy,0
health1_signer4_rep3_glosses/glosses0032/keypoints.npy,0
health1_signer4_rep4_glosses/glosses0015/keypoints.npy,0
health1_signer4_rep4_glosses/glosses0021/keypoints.npy,0
health1_signer4_rep4_glosses/glosses0032/keypoints.npy,0
health1_signer4_rep5_glosses/glosses0015/keypoints.npy,0
health1_signer4_rep5_glosses/glosses0021/keypoints.npy,0
health1_signer4_rep5_glosses/glosses0032/keypoints.npy,0
health1_signer5_rep1_glosses/glosses0015/keypoints.npy,0
health1_signer5_rep1_glosses/glosses0021/keypoints.npy,0
health1_signer5_rep1_glosses/glosses0032/keypoints.npy,0
health1_signer5_rep2_glosses/glosses0015/keypoints.npy,0
health1_signer5_rep2_glosses/glosses0021/keypoints.npy,0
health1_signer5_rep2_glosses/glosses0032/keypoints.npy,0
health1_signer5_rep3_glosses/glosses0015/keypoints.npy,0
health1_signer5_rep3_glosses/glosses0021/keypoints.npy,0
health1_signer5_rep3_glosses/glosses0032/keypoints.npy,0
health1_signer5_rep4_glosses/glosses0015/keypoints.npy,0
health1_signer5_rep4_glosses/glosses0021/keypoints.npy,0
health1_signer5_rep4_glosses/glosses0032/keypoints.npy,0
health1_signer5_rep5_glosses/glosses0015/keypoints.npy,0
health1_signer5_rep5_glosses/glosses0021/keypoints.npy,0
health1_signer5_rep5_glosses/glosses0032/keypoints.npy,0
health1_signer6_rep1_glosses/glosses0015/keypoints.npy,0
health1_signer6_rep1_glosses/glosses0021/keypoints.npy,0
health1_signer6_rep1_glosses/glosses0032/keypoints.npy,0
health1_signer6_rep2_glosses/glosses0015/keypoints.npy,0
health1_signer6_rep2_glosses/glosses0021/keypoints.npy,0
health1_signer6_rep2_glosses/glosses0032/keypoints.npy,0
health1_signer6_rep3_glosses/glosses0015/keypoints.npy,0
health1_signer6_rep3_glosses/glosses0021/keypoints.npy,0
health1_signer6_rep3_glosses/glosses0032/keypoints.npy,0
health1_signer6_rep4_glosses/glosses0015/keypoints.npy,0
health1_signer6_rep4_glosses/glosses0021/keypoints.npy,0
health1_signer6_rep4_glosses/glosses0032/keypoints.npy,0
health1_signer6_rep5_glosses/glosses0015/keypoints.npy,0
health1_signer6_rep5_glosses/glosses0021/keypoints.npy,0
health1_signer6_rep5_glosses/glosses0032/keypoints.npy,0
health1_signer7_rep1_glosses/glosses0015/keypoints.npy,0
health1_signer7_rep1_glosses/glosses0021/keypoints.npy,0
health1_signer7_rep1_glosses/glosses0032/keypoints.npy,0
health1_signer7_rep2_glosses/glosses0015/keypoints.npy,0
health1_signer7_rep2_glosses/glosses0021/keypoints.npy,0
health1_signer7_rep2_glosses/glosses0032/keypoints.npy,0
health1_signer7_rep3_glosses/glosses0015/keypoints.npy,0
health1_signer7_rep3_glosses/glosses0021/keypoints.npy,0
health1_signer7_rep3_glosses/glosses0032/keypoints.npy,0
health1_signer7_rep4_glosses/glosses0015/keypoints.npy,0
health1_signer7_rep4_glosses/glosses0021/keypoints.npy,0
health1_signer7_rep4_glosses/glosses0032/keypoints.npy,0
health1_signer7_rep5_glosses/glosses0020/keypoints.npy,0
health1_signer7_rep5_glosses/glosses0031/keypoints.npy,0
health2_signer1_rep1_glosses/glosses0001/keypoints.npy,0
health2_signer1_rep1_glosses/glosses0011/keypoints.npy,0
health2_signer1_rep1_glosses/glosses0016/keypoints.npy,0
health2_signer1_rep1_glosses/glosses0022/keypoints.npy,0
health2_signer1_rep1_glosses/glosses0029/keypoints.npy,0
health2_signer1_rep1_glosses/glosses0036/keypoints.npy,0
health2_signer1_rep1_glosses/glosses0042/keypoints.npy,0
health2_signer1_rep1_glosses/glosses0045/keypoints.npy,0
health2_signer1_rep1_glosses/glosses0050/keypoints.npy,0
health2_signer1_rep1_glosses/glosses0060/keypoints.npy,0
health2_signer1_rep1_glosses/glosses0070/keypoints.npy,0
health2_signer1_rep2_glosses/glosses0001/keypoints.npy,0
health2_signer1_rep2_glosses/glosses0011/keypoints.npy,0
health2_signer1_rep2_glosses/glosses0016/keypoints.npy,0
health2_signer1_rep2_glosses/glosses0022/keypoints.npy,0
health2_signer1_rep2_glosses/glosses0029/keypoints.npy,0
health2_signer1_rep2_glosses/glosses0036/keypoints.npy,0
health2_signer1_rep2_glosses/glosses0042/keypoints.npy,0
health2_signer1_rep2_glosses/glosses0045/keypoints.npy,0
health2_signer1_rep2_glosses/glosses0050/keypoints.npy,0
health2_signer1_rep2_glosses/glosses0060/keypoints.npy,0
health2_signer1_rep2_glosses/glosses0070/keypoints.npy,0
health2_signer1_rep3_glosses/glosses0001/keypoints.npy,0
health2_signer1_rep3_glosses/glosses0011/keypoints.npy,0
health2_signer1_rep3_glosses/glosses0016/keypoints.npy,0
health2_signer1_rep3_glosses/glosses0022/keypoints.npy,0
health2_signer1_rep3_glosses/glosses0029/keypoints.npy,0
health2_signer1_rep3_glosses/glosses0036/keypoints.npy,0
health2_signer1_rep3_glosses/glosses0042/keypoints.npy,0
health2_signer1_rep3_glosses/glosses0045/keypoints.npy,0
health2_signer1_rep3_glosses/glosses0050/keypoints.npy,0
health2_signer1_rep3_glosses/glosses0060/keypoints.npy,0
health2_signer1_rep3_glosses/glosses0070/keypoints.npy,0
health2_signer1_rep4_glosses/glosses0001/keypoints.npy,0
health2_signer1_rep4_glosses/glosses0011/keypoints.npy,0
health2_signer1_rep4_glosses/glosses0016/keypoints.npy,0
health2_signer1_rep4_glosses/glosses0022/keypoints.npy,0
health2_signer1_rep4_glosses/glosses0029/keypoints.npy,0
health2_signer1_rep4_glosses/glosses0035/keypoints.npy,0
health2_signer1_rep4_glosses/glosses0041/keypoints.npy,0
health2_signer1_rep4_glosses/glosses0044/keypoints.npy,0
health2_signer1_rep4_glosses/glosses0049/keypoints.npy,0
health2_signer1_rep4_glosses/glosses0059/keypoints.npy,0
health2_signer1_rep4_glosses/glosses0069/keypoints.npy,0
health2_signer1_rep5_glosses/glosses0001/keypoints.npy,0
health2_signer1_rep5_glosses/glosses0011/keypoints.npy,0
health2_signer1_rep5_glosses/glosses0016/keypoints.npy,0
health2_signer1_rep5_glosses/glosses0022/keypoints.npy,0
health2_signer1_rep5_glosses/glosses0029/keypoints.npy,0
health2_signer1_rep5_glosses/glosses0036/keypoints.npy,0
health2_signer1_rep5_glosses/glosses0042/keypoints.npy,0
health2_signer1_rep5_glosses/glosses0045/keypoints.npy,0
health2_signer1_rep5_glosses/glosses0050/keypoints.npy,0
health2_signer1_rep5_glosses/glosses0060/keypoints.npy,0
health2_signer1_rep5_glosses/glosses0070/keypoints.npy,0
health2_signer2_rep1_glosses/glosses0001/keypoints.npy,0
health2_signer2_rep1_glosses/glosses0011/keypoints.npy,0
health2_signer2_rep1_glosses/glosses0016/keypoints.npy,0
health2_signer2_rep1_glosses/glosses0022/keypoints.npy,0
health2_signer2_rep1_glosses/glosses0029/keypoints.npy,0
health2_signer2_rep1_glosses/glosses0036/keypoints.npy,0
health2_signer2_rep1_glosses/glosses0042/keypoints.npy,0
health2_signer2_rep1_glosses/glosses0045/keypoints.npy,0
health2_signer2_rep1_glosses/glosses0050/keypoints.npy,0
health2_signer2_rep1_glosses/glosses0060/keypoints.npy,0
health2_signer2_rep1_glosses/glosses0070/keypoints.npy,0
health2_signer2_rep2_glosses/glosses0001/keypoints.npy,0
health2_signer2_rep2_glosses/glosses0011/keypoints.npy,0
health2_signer2_rep2_glosses/glosses0016/keypoints.npy,0
health2_signer2_rep2_glosses/glosses0022/keypoints.npy,0
health2_signer2_rep2_glosses/glosses0029/keypoints.npy,0
health2_signer2_rep2_glosses/glosses0036/keypoints.npy,0
health2_signer2_rep2_glosses/glosses0042/keypoints.npy,0
health2_signer2_rep2_glosses/glosses0045/keypoints.npy,0
health2_signer2_rep2_glosses/glosses0050/keypoints.npy,0
health2_signer2_rep2_glosses/glosses0060/keypoints.npy,0
health2_signer2_rep2_glosses/glosses0070/keypoints.npy,0
health2_signer2_rep3_glosses/glosses0001/keypoints.npy,0
health2_signer2_rep3_glosses/glosses0011/keypoints.npy,0
health2_signer2_rep3_glosses/glosses0016/keypoints.npy,0
health2_signer2_rep3_glosses/glosses0022/keypoints.npy,0
health2_signer2_rep3_glosses/glosses0029/keypoints.npy,0
health2_signer2_rep3_glosses/glosses0036/keypoints.npy,0
health2_signer2_rep3_glosses/glosses0042/keypoints.npy,0
health2_signer2_rep3_glosses/glosses0045/keypoints.npy,0
health2_signer2_rep3_glosses/glosses0050/keypoints.npy,0
health2_signer2_rep3_glosses/glosses0060/keypoints.npy,0
health2_signer2_rep3_glosses/glosses0070/keypoints.npy,0
health2_signer2_rep4_glosses/glosses0001/keypoints.npy,0
health2_signer2_rep4_glosses/glosses0011/keypoints.npy,0
health2_signer2_rep4_glosses/glosses0016/keypoints.npy,0
health2_signer2_rep4_glosses/glosses0022/keypoints.npy,0
health2_signer2_rep4_glosses/glosses0029/keypoints.npy,0
health2_signer2_rep4_glosses/glosses0036/keypoints.npy,0
health2_signer2_rep4_glosses/glosses0042/keypoints.npy,0
health2_signer2_rep4_glosses/glosses0045/keypoints.npy,0
health2_signer2_rep4_glosses/glosses0050/keypoints.npy,0
health2_signer2_rep4_glosses/glosses0060/keypoints.npy,0
health2_signer2_rep4_glosses/glosses0070/keypoints.npy,0
health2_signer2_rep5_glosses/glosses0001/keypoints.npy,0
health2_signer2_rep5_glosses/glosses0011/keypoints.npy,0
health2_signer2_rep5_glosses/glosses0016/keypoints.npy,0
health2_signer2_rep5_glosses/glosses0022/keypoints.npy,0
health2_signer2_rep5_glosses/glosses0029/keypoints.npy,0
health2_signer2_rep5_glosses/glosses0036/keypoints.npy,0
health2_signer2_rep5_glosses/glosses0042/keypoints.npy,0
health2_signer2_rep5_glosses/glosses0045/keypoints.npy,0
health2_signer2_rep5_glosses/glosses0050/keypoints.npy,0
health2_signer2_rep5_glosses/glosses0060/keypoints.npy,0
health2_signer2_rep5_glosses/glosses0070/keypoints.npy,0
health2_signer3_rep1_glosses/glosses0001/keypoints.npy,0
health2_signer3_rep1_glosses/glosses0011/keypoints.npy,0
health2_signer3_rep1_glosses/glosses0016/keypoints.npy,0
health2_signer3_rep1_glosses/glosses0022/keypoints.npy,0
health2_signer3_rep1_glosses/glosses0029/keypoints.npy,0
health2_signer3_rep1_glosses/glosses0036/keypoints.npy,0
health2_signer3_rep1_glosses/glosses0042/keypoints.npy,0
health2_signer3_rep1_glosses/glosses0045/keypoints.npy,0
health2_signer3_rep1_glosses/glosses0050/keypoints.npy,0
health2_signer3_rep1_glosses/glosses0060/keypoints.npy,0
health2_signer3_rep2_glosses/glosses0001/keypoints.npy,0
health2_signer3_rep2_glosses/glosses0011/keypoints.npy,0
health2_signer3_rep2_glosses/glosses0016/keypoints.npy,0
health2_signer3_rep2_glosses/glosses0022/keypoints.npy,0
health2_signer3_rep2_glosses/glosses0029/keypoints.npy,0
health2_signer3_rep2_glosses/glosses0036/keypoints.npy,0
health2_signer3_rep2_glosses/glosses0042/keypoints.npy,0
health2_signer3_rep2_glosses/glosses0045/keypoints.npy,0
health2_signer3_rep2_glosses/glosses0050/keypoints.npy,0
health2_signer3_rep2_glosses/glosses0060/keypoints.npy,0
health2_signer3_rep2_glosses/glosses0070/keypoints.npy,0
health2_signer3_rep3_glosses/glosses0001/keypoints.npy,0
health2_signer3_rep3_glosses/glosses0011/keypoints.npy,0
health2_signer3_rep3_glosses/glosses0016/keypoints.npy,0
health2_signer3_rep3_glosses/glosses0022/keypoints.npy,0
health2_signer3_rep3_glosses/glosses0029/keypoints.npy,0
health2_signer3_rep3_glosses/glosses0036/keypoints.npy,0
health2_signer3_rep3_glosses/glosses0042/keypoints.npy,0
health2_signer3_rep3_glosses/glosses0045/keypoints.npy,0
health2_signer3_rep3_glosses/glosses0050/keypoints.npy,0
health2_signer3_rep3_glosses/glosses0060/keypoints.npy,0
health2_signer3_rep3_glosses/glosses0070/keypoints.npy,0
health2_signer3_rep4_glosses/glosses0001/keypoints.npy,0
health2_signer3_rep4_glosses/glosses0011/keypoints.npy,0
health2_signer3_rep4_glosses/glosses0016/keypoints.npy,0
health2_signer3_rep4_glosses/glosses0022/keypoints.npy,0
health2_signer3_rep4_glosses/glosses0029/keypoints.npy,0
health2_signer3_rep4_glosses/glosses0036/keypoints.npy,0
health2_signer3_rep4_glosses/glosses0042/keypoints.npy,0
health2_signer3_rep4_glosses/glosses0045/keypoints.npy,0
health2_signer3_rep4_glosses/glosses0050/keypoints.npy,0
health2_signer3_rep4_glosses/glosses0060/keypoints.npy,0
health2_signer3_rep4_glosses/glosses0070/keypoints.npy,0
health2_signer3_rep5_glosses/glosses0001/keypoints.npy,0
health2_signer3_rep5_glosses/glosses0011/keypoints.npy,0
health2_signer3_rep5_glosses/glosses0016/keypoints.npy,0
health2_signer3_rep5_glosses/glosses0022/keypoints.npy,0
health2_signer3_rep5_glosses/glosses0029/keypoints.npy,0
health2_signer3_rep5_glosses/glosses0036/keypoints.npy,0
health2_signer3_rep5_glosses/glosses0042/keypoints.npy,0
health2_signer3_rep5_glosses/glosses0045/keypoints.npy,0
health2_signer3_rep5_glosses/glosses0050/keypoints.npy,0
health2_signer3_rep5_glosses/glosses0060/keypoints.npy,0
health2_signer3_rep5_glosses/glosses0070/keypoints.npy,0
health2_signer4_rep1_glosses/glosses0001/keypoints.npy,0
health2_signer4_rep1_glosses/glosses0011/keypoints.npy,0
health2_signer4_rep1_glosses/glosses0016/keypoints.npy,0
health2_signer4_rep1_glosses/glosses0022/keypoints.npy,0
health2_signer4_rep1_glosses/glosses0029/keypoints.npy,0
health2_signer4_rep1_glosses/glosses0036/keypoints.npy,0
health2_signer4_rep1_glosses/glosses0042/keypoints.npy,0
health2_signer4_rep1_glosses/glosses0045/keypoints.npy,0
health2_signer4_rep1_glosses/glosses0050/keypoints.npy,0
health2_signer4_rep1_glosses/glosses0060/keypoints.npy,0
health2_signer4_rep1_glosses/glosses0070/keypoints.npy,0
health2_signer4_rep2_glosses/glosses0001/keypoints.npy,0
health2_signer4_rep2_glosses/glosses0011/keypoints.npy,0
health2_signer4_rep2_glosses/glosses0016/keypoints.npy,0
health2_signer4_rep2_glosses/glosses0022/keypoints.npy,0
health2_signer4_rep2_glosses/glosses0029/keypoints.npy,0
health2_signer4_rep2_glosses/glosses0036/keypoints.npy,0
health2_signer4_rep2_glosses/glosses0042/keypoints.npy,0
